id,position,name,score,ratings,category,price_range,full_address,zip_code,lat,lng
6248,34,Denny's (258 Retail Circle),4.6,12.0,"American, Breakfast and Brunch, Coffee and Tea, Dinner, Desserts, Salads, Steak, Sandwich, Family Meals",$$,"258 Retail Circle, Morgantown, WV, 26508",26508,39.580019,-79.956169
19339,8,Kohinoor Dhaba (Crystal City),4.6,264.0,Indian,$$,"2800 S Eads St, Arlington, VA, 22202",22202,38.847721,-77.05386
21019,57,Rangoli,4.6,41.0,Indian,$$,"10223 Nokesville Rd, Manassas, VA, 20110",20110,38.7465,-77.50456
23111,97,Curry Place,4.6,208.0,"Indian, Indian Curry, Family Friendly, Group Friendly",$$,"12951 Wisteria Dr, Germantown, MD, 20874",20874,39.178294,-77.270144
3623,1,Applebee's (Superior),4.6,58.0,"American, Bar Food, BBQ, burger, Chicken Strips, Comfort Food, Dinner, pasta, salad, Sandwich, Soup, Steak, Traditional American, wings, Family Meals",$$,"3605 Tower Ave., Superior, WI, 54880",54880,46.6961371,-92.1055844
49700,2,Denny's (1670 U S Highway 181 Frontage Rd.),4.6,16.0,"Salads, Sanwiches, Steak, Family Meals",$$,"1670 U S Highway 181 Frontage Rd., Portland, TX, 78374",78374,27.8877662,-97.3125962
3192,58,Denny's (1798 Thierer Rd),4.6,48.0,"American, Breakfast and Brunch, Coffee and Tea, Diner, Desserts, Salads, Steak, Sandwich, Healthy, Family Meals",$$,"1798 Thierer Rd, Madison, WI, 53704",53704,43.1231293,-89.314288
45357,18,Chili's (1940 N Central Expy),4.6,134.0,"American, Burgers, Salads, Family Meals, Healthy, Comfort Food, Pasta, Sandwiches, Steak, Wings",$$,"1940 N Central Expy, McKinney, TX, 75070-2908",75070-2908,33.21807,-96.63487
15421,5,Mirch Masala,4.6,200.0,"Indian, Vegetarian Friendly, North Indian, Exclusive to Eats, Group Friendly, Alcohol",$$,"213 Broadway E, Seattle, WA, 98102",98102,47.62033,-122.32109
1992,116,Royal India Milwaukee,4.6,49.0,Indian,$$,"3400 S 27th St, Milwaukee, WI, 53215",53215,42.982888,-87.9478379
8322,156,Kalia,4.6,36.0,"Indian, Vegetarian Friendly",$$,"8518 Greenwood Ave N, Seattle, WA, 98103",98103,47.6910197,-122.3548215
8262,229,BUTTER &amp; SPICE (Mahal Indian Cuisine),4.6,104.0,"Indian, Vegetarian Friendly, Family Friendly",$$,"7425 Hardeson Rd, Everett, WA, 98203",98203,47.9303004,-122.2476778
9296,128,Royal India (Kirkland),4.6,129.0,"Middle Eastern, Indian, Gluten Free Friendly, North Indian, Desserts, Allergy Friendly",$$,"9714 NE Juanita Dr, Kirkland, WA, 98034",98034,47.7051987,-122.2122074
2295,4,The King and I,4.6,174.0,"Thai, Rice &amp; Curry, Indian Curry, Vegetarian Friendly, Family Meals, Family Friendly",$$,"830 N Old World 3rd St, Milwaukee, WI, 53203",53203,43.0409546,-87.9140952
7592,16,Taj Palace,4.6,75.0,Indian,$$,"2710 W Nob Hill Blvd, Yakima, WA, 98902",98902,46.5850824,-120.5464563
7510,18,Curry King,4.6,40.0,"Indian, Indian Curry, Family Friendly",$$,"5823, Lacey, WA, 98503",98503,47.0354424,-122.8066265
